po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,lead_time_days,delivery_date_missing_flag,price_diff,defect_rate,quantity_outlier,unit_price_outlier,price_diff_outlier,defect_rate_outlier,any_outlier
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69.0,No,6.0,0,1.6399999999999988,0.09249329758713137,False,False,False,False,False
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128.0,Yes,16.0,0,3.460000000000001,0.09425625920471281,False,False,False,False,False
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79.0,Yes,11.0,0,4.109999999999999,0.06109822119102862,False,False,False,False,False
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30.0,Yes,11.0,0,12.569999999999993,0.02626970227670753,False,False,False,False,False
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33.0,Yes,11.0,0,4.700000000000003,0.029464285714285714,False,False,False,False,False
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,0.0,Yes,12.0,0,9.259999999999998,0.0,False,False,False,False,False
PO-00636,Epsilon_Group,2022-06-12,2022-06-23,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,11.0,1,5.960000000000008,0.03496503496503497,False,False,False,False,False
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202.0,Yes,12.0,0,3.739999999999995,0.11080636313768513,False,False,False,False,False
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49.0,Yes,4.0,0,4.809999999999999,0.04865938430983118,False,False,False,False,False
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56.0,No,15.0,0,0.3200000000000003,0.0527803958529689,False,False,False,False,False
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,0.0,Yes,15.0,0,9.510000000000005,0.0,False,False,False,False,False
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199.0,No,4.0,0,1.5399999999999991,0.1558339859044636,False,False,False,False,False
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22.0,Yes,13.0,0,4.230000000000004,0.022892819979188347,False,False,False,False,False
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17.0,Yes,14.0,0,1.3200000000000003,0.06367041198501873,False,False,False,False,False
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,0.0,Yes,6.0,0,2.489999999999995,0.0,False,False,False,False,False
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,0.0,Yes,19.0,0,13.319999999999993,0.0,False,False,False,False,False
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20.0,Yes,7.0,0,3.6899999999999977,0.05128205128205128,False,False,False,False,False
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22.0,Yes,16.0,0,4.670000000000002,0.03666666666666667,False,False,False,False,False
PO-00648,Delta_Logistics,2023-03-27,2023-04-07,Office Supplies,Delivered,1685,84.58,75.21,253.0,No,11.0,1,9.370000000000005,0.15014836795252226,False,False,False,False,False
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33.0,Yes,10.0,0,3.789999999999999,0.024229074889867842,False,False,False,False,False
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169.0,Yes,3.0,0,3.1300000000000026,0.12735493594574226,False,False,False,False,False
PO-00651,Epsilon_Group,2022-10-20,2022-10-31,MRO,Delivered,1807,69.47,60.0,50.0,Yes,11.0,1,9.469999999999999,0.02767017155506364,False,False,False,False,False
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,0.0,Yes,8.0,0,2.6000000000000085,0.0,False,False,False,False,False
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103.0,89.49,1.0,No,12.0,0,13.510000000000005,0.013888888888888888,False,False,False,False,False
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85.0,No,10.0,0,1.1400000000000006,0.04632152588555858,False,False,False,False,False
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,0.0,No,16.0,0,4.399999999999999,0.0,False,False,False,False,False
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60.0,Yes,1.0,0,1.8000000000000043,0.03276897870016385,False,False,False,False,False
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170.0,Yes,14.0,0,8.66000000000001,0.08900523560209424,False,False,False,False,False
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,0.0,Yes,9.0,0,2.9399999999999977,0.0,False,False,False,False,False
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22.0,Yes,13.0,0,1.2200000000000024,0.025851938895417155,False,False,False,False,False
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34.0,Yes,13.0,0,5.3700000000000045,0.02713487629688747,False,False,False,False,False
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38.0,33.42,33.0,Yes,18.0,0,4.579999999999998,0.02546296296296296,False,False,False,False,False
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,18.0,0,1.4200000000000017,0.11167256189994947,False,False,False,False,False
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58.0,Yes,13.0,0,1.4700000000000024,0.07151664611590629,False,False,False,False,False
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38.0,Yes,18.0,0,0.6699999999999999,0.021939953810623556,False,False,False,False,False
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47.0,Yes,20.0,0,0.33999999999999986,0.09572301425661914,False,False,False,False,False
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,4.0,0,3.5,0.05353955978584176,False,False,False,False,False
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,4.0,0,4.039999999999999,0.014669926650366748,False,False,False,False,False
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,11.0,0,6.07,0.10610328638497653,False,False,False,False,False
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,12.0,0,7.989999999999995,0.0407725321888412,False,False,False,False,False
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,7.0,0,2.5500000000000007,0.10619469026548672,False,False,False,False,False
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33.0,Yes,13.0,0,13.450000000000003,0.030303030303030304,False,False,False,False,False
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,2.0,0,2.660000000000011,0.14863258026159334,False,False,False,False,False
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,0.0,Yes,11.0,0,0.490000000000002,0.0,False,False,False,False,False
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,17.0,0,7.149999999999999,0.028384279475982533,False,False,False,False,False
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29.0,Yes,20.0,0,11.730000000000004,0.09446254071661238,False,False,False,False,False
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21.0,Yes,5.0,0,3.3800000000000097,0.038461538461538464,False,False,False,False,False
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147.0,No,20.0,0,1.8699999999999974,0.15555555555555556,False,False,False,False,False
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39.0,Yes,13.0,0,8.36999999999999,0.18660287081339713,False,False,False,False,False
PO-00679,Beta_Supplies,2022-01-21,2022-02-02,Packaging,Delivered,1548,25.03,22.87,0.0,Yes,12.0,1,2.16,0.0,False,False,False,False,False
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141.0,Yes,10.0,0,2.3299999999999983,0.1564927857935627,False,False,False,False,False
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48.0,Yes,17.0,0,1.6800000000000033,0.027633851468048358,False,False,False,False,False
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204.0,Yes,18.0,0,11.440000000000012,0.10297829379101464,False,False,False,False,False
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19.0,Yes,19.0,0,2.3799999999999955,0.02571041948579161,False,False,False,False,False
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,1.0,0,5.409999999999997,0.09782608695652174,False,False,False,False,False
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59.0,No,4.0,0,3.6000000000000014,0.13752913752913754,False,False,False,False,False
PO-00686,Gamma_Co,2023-02-04,2023-02-14,Electronics,Delivered,1618,32.76,28.41,62.0,Yes,10.0,1,4.349999999999998,0.038318912237330034,False,False,False,False,False
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101.0,No,1.0,0,4.039999999999999,0.10039761431411531,False,False,False,False,False
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84.0,Yes,9.0,0,3.1799999999999997,0.11351351351351352,False,False,False,False,False
PO-00689,Gamma_Co,2023-07-14,2023-07-24,Raw Materials,Delivered,1500,29.19,27.24,72.0,Yes,10.0,1,1.9500000000000028,0.048,False,False,False,False,False
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,0.0,Yes,19.0,0,11.030000000000001,0.0,False,False,False,False,False
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39.0,Yes,2.0,0,1.2100000000000009,0.029082774049217,False,False,False,False,False
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36.0,Yes,6.0,0,1.1100000000000012,0.018867924528301886,False,False,False,False,False
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85.0,Yes,20.0,0,10.170000000000002,0.051515151515151514,False,False,False,False,False
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29.0,Yes,13.0,0,11.889999999999986,0.019463087248322148,False,False,False,False,False
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187.0,Yes,8.0,0,2.480000000000004,0.1506849315068493,False,False,False,False,False
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184.0,Yes,4.0,0,4.8500000000000085,0.09608355091383812,False,False,False,False,False
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121.0,Yes,15.0,0,1.3699999999999974,0.10842293906810035,False,False,False,False,False
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260.0,Yes,5.0,0,5.350000000000001,0.1596071209330878,False,False,False,False,False
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,0.0,Yes,7.0,0,7.910000000000011,0.0,False,False,False,False,False
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,0.0,Yes,20.0,0,10.259999999999991,0.0,False,False,False,False,False
PO-00701,Delta_Logistics,2023-11-27,2023-12-08,Electronics,Delivered,61,26.47,24.62,6.0,Yes,11.0,1,1.8499999999999979,0.09836065573770492,False,False,False,False,False
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,0.0,Yes,2.0,0,1.3199999999999932,0.0,False,False,False,False,False
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223.0,Yes,17.0,0,0.9299999999999997,0.16218181818181818,False,False,False,False,False
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321.0,Yes,11.0,0,1.9199999999999982,0.1628614916286149,False,False,False,False,False
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90.0,Yes,13.0,0,7.830000000000005,0.16423357664233576,False,False,False,False,False
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78.0,Yes,6.0,0,6.280000000000001,0.09713574097135741,False,False,False,False,False
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0.0,Yes,18.0,0,2.6799999999999997,0.0,False,False,False,False,False
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19.0,Yes,12.0,0,3.8599999999999994,0.024484536082474227,False,False,False,False,False
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18.0,No,9.0,0,1.5799999999999983,0.0200445434298441,False,False,False,False,False
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14.0,Yes,7.0,0,3.530000000000001,0.10071942446043165,False,False,False,False,False
PO-00712,Gamma_Co,2023-11-10,2023-11-20,Raw Materials,Delivered,825,99.89,97.65,30.0,Yes,10.0,1,2.239999999999995,0.03636363636363636,False,False,False,False,False
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10.0,Yes,10.0,0,5.700000000000003,0.01529051987767584,False,False,False,False,False
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87.0,No,10.0,0,5.819999999999993,0.04360902255639098,False,False,False,False,False
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,7.0,0,13.629999999999995,0.10893032384690873,False,False,False,False,False
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42.0,Yes,16.0,0,8.459999999999994,0.02507462686567164,False,False,False,False,False
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,0.0,Yes,12.0,0,2.270000000000003,0.0,False,False,False,False,False
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49.0,Yes,9.0,0,2.0600000000000023,0.10492505353319058,False,False,False,False,False
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,19.0,0,0.6999999999999957,0.16463414634146342,False,False,False,False,False
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18.0,Yes,13.0,0,2.6299999999999955,0.02702702702702703,False,False,False,False,False
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286.0,No,13.0,0,3.150000000000002,0.14473684210526316,False,False,False,False,False
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47.0,Yes,5.0,0,7.75,0.037037037037037035,False,False,False,False,False
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16.0,Yes,10.0,0,5.830000000000005,0.018285714285714287,False,False,False,False,False
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69.0,Yes,15.0,0,2.7099999999999973,0.04061212477928193,False,False,False,False,False
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27.0,Yes,16.0,0,4.160000000000011,0.017241379310344827,False,False,False,False,False
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61.0,Yes,18.0,0,0.620000000000001,0.05313588850174216,False,False,False,False,False
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11.0,Yes,18.0,0,8.670000000000002,0.023809523809523808,False,False,False,False,False
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71.0,Yes,5.0,0,7.740000000000002,0.04899930986887509,False,False,False,False,False
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43.0,Yes,19.0,0,4.469999999999999,0.028801071667782986,False,False,False,False,False
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,0.0,No,2.0,0,3.769999999999996,0.0,False,False,False,False,False
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,0.0,No,17.0,0,2.719999999999999,0.0,False,False,False,False,False
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26.0,Yes,8.0,0,4.329999999999998,0.024299065420560748,False,False,False,False,False
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73.0,Yes,14.0,0,4.219999999999999,0.09012345679012346,False,False,False,False,False
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118.0,Yes,16.0,0,4.300000000000004,0.16275862068965516,False,False,False,False,False
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25.0,Yes,5.0,0,3.700000000000003,0.017041581458759374,False,False,False,False,False
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,18.0,0,12.670000000000002,0.101956745623069,False,False,False,False,False
PO-00738,Gamma_Co,2022-08-18,2022-08-28,Office Supplies,Delivered,506,84.63,72.69,20.0,Yes,10.0,1,11.939999999999998,0.039525691699604744,False,False,False,False,False
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,MRO,Delivered,969,76.53,75.64,30.0,Yes,16.0,0,0.8900000000000006,0.030959752321981424,False,False,False,False,False
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,0.0,Yes,7.0,0,5.269999999999996,0.0,False,False,False,False,False
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Raw Materials,Delivered,788,97.3,94.44,32.0,Yes,10.0,0,2.8599999999999994,0.04060913705583756,False,False,False,False,False
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Office Supplies,Delivered,1762,74.12,65.71,94.0,Yes,2.0,0,8.41000000000001,0.053348467650397274,False,False,False,False,False
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Office Supplies,Delivered,1621,75.68,73.78,226.0,No,19.0,0,1.9000000000000057,0.13942011104256632,False,False,False,False,False
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Packaging,Delivered,1027,73.35,65.42,24.0,No,2.0,0,7.929999999999993,0.023369036027263874,False,False,False,False,False
PO-00746,Beta_Supplies,2022-01-21,2022-02-02,Raw Materials,Delivered,1058,65.68,57.21,101.0,Yes,12.0,1,8.470000000000006,0.09546313799621928,False,False,False,False,False
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Packaging,Delivered,145,85.52,81.86,11.0,No,6.0,0,3.6599999999999966,0.07586206896551724,False,False,False,False,False
PO-00748,Epsilon_Group,2022-06-06,2022-06-17,Office Supplies,Delivered,1737,24.88,24.28,46.0,Yes,11.0,1,0.5999999999999979,0.02648244099021301,False,False,False,False,False
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Electronics,Delivered,712,92.85,89.39,43.0,Yes,13.0,0,3.4599999999999937,0.060393258426966294,False,False,False,False,False
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Electronics,Delivered,1263,90.24,86.84,28.0,Yes,6.0,0,3.3999999999999915,0.022169437846397466,False,False,False,False,False
PO-00751,Delta_Logistics,2023-04-30,2023-05-11,Electronics,Delivered,1809,13.58,12.68,0.0,No,11.0,1,0.9000000000000004,0.0,False,False,False,False,False
PO-00753,Epsilon_Group,2022-04-28,2022-05-09,MRO,Delivered,1853,21.92,20.72,0.0,Yes,11.0,1,1.2000000000000028,0.0,False,False,False,False,False
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Electronics,Delivered,1442,43.98,41.82,140.0,No,1.0,0,2.1599999999999966,0.0970873786407767,False,False,False,False,False
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Office Supplies,Pending,1768,79.61,74.97,207.0,No,20.0,0,4.640000000000001,0.1170814479638009,False,False,False,False,False
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Electronics,Partially Delivered,1598,26.3,26.03,154.0,No,11.0,0,0.2699999999999996,0.09637046307884856,False,False,False,False,False
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,MRO,Cancelled,328,93.23,82.63,6.0,Yes,18.0,0,10.600000000000009,0.018292682926829267,False,False,False,False,False
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Packaging,Delivered,266,88.29,80.22,4.0,Yes,5.0,0,8.070000000000007,0.015037593984962405,False,False,False,False,False
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Raw Materials,Delivered,916,59.01,53.37,47.0,Yes,15.0,0,5.640000000000001,0.05131004366812227,False,False,False,False,False
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Packaging,Cancelled,922,10.84,9.27,29.0,Yes,4.0,0,1.5700000000000003,0.031453362255965296,False,False,False,False,False
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Packaging,Delivered,1871,39.42,37.41,101.0,No,15.0,0,2.010000000000005,0.053981827899518976,False,False,False,False,False
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Raw Materials,Delivered,1346,72.08,67.04,38.0,Yes,6.0,0,5.039999999999992,0.02823179791976226,False,False,False,False,False
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Electronics,Delivered,1954,99.78,87.47,57.0,Yes,11.0,0,12.310000000000002,0.02917093142272262,False,False,False,False,False
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Electronics,Delivered,111,68.53,65.22,11.0,Yes,19.0,0,3.3100000000000023,0.0990990990990991,False,False,False,False,False
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Office Supplies,Pending,645,35.05,30.88,27.0,Yes,7.0,0,4.169999999999998,0.04186046511627907,False,False,False,False,False
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Electronics,Cancelled,1953,68.07,62.95,87.0,Yes,13.0,0,5.11999999999999,0.0445468509984639,False,False,False,False,False
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Electronics,Delivered,778,64.17,61.6,47.0,Yes,17.0,0,2.5700000000000003,0.060411311053984576,False,False,False,False,False
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Office Supplies,Delivered,1415,80.19,78.34,0.0,Yes,13.0,0,1.8499999999999943,0.0,False,False,False,False,False
PO-00769,Gamma_Co,2022-11-16,2022-11-22,Raw Materials,Delivered,446,20.61,19.46,14.0,Yes,6.0,0,1.1499999999999986,0.03139013452914798,False,False,False,False,False
PO-00770,Epsilon_Group,2023-08-13,2023-08-24,Office Supplies,Delivered,748,85.95,79.16,32.0,Yes,11.0,1,6.790000000000006,0.0427807486631016,False,False,False,False,False
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Electronics,Pending,1092,65.17,63.11,21.0,Yes,8.0,0,2.0600000000000023,0.019230769230769232,False,False,False,False,False
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Electronics,Delivered,226,102.47,99.16,28.0,Yes,13.0,0,3.3100000000000023,0.12389380530973451,False,False,False,False,False
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Electronics,Delivered,1685,43.42,42.24,262.0,Yes,9.0,0,1.1799999999999997,0.15548961424332344,False,False,False,False,False
PO-00774,Alpha_Inc,2022-07-23,2022-08-03,Office Supplies,Delivered,445,68.94,60.35,7.0,Yes,11.0,1,8.589999999999996,0.015730337078651686,False,False,False,False,False
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Raw Materials,Delivered,494,94.82,81.89,29.0,Yes,19.0,0,12.929999999999993,0.058704453441295545,False,False,False,False,False
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128.0,Yes,12.0,0,2.780000000000001,0.09800918836140889,False,False,False,False,False
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Office Supplies,Delivered,1988,105.2,93.23,187.0,Yes,2.0,0,11.969999999999999,0.09406438631790745,False,False,False,False,False
